mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,P/W
2,0,0,0,1,712.2375,0.898568451,0.898748338,-8.75E-05,7.86E-08
2,0,0,0,1,712.2475,0.897568762,0.897773564,-8.65E-05,7.77E-08
2,0,0,0,1,712.2575,0.896568954,0.896742642,-9.21E-05,8.26E-08
2,0,0,0,1,712.2675,0.895569205,0.895724535,-8.55E-05,7.65E-08
2,0,0,0,1,712.2775,0.894569457,0.894762456,-9.30E-05,8.32E-08
2,0,0,0,1,712.2875,0.893569648,0.893736064,-8.95E-05,8.00E-08
2,0,0,0,1,712.2975,0.89256984,0.892734766,-8.83E-05,7.88E-08
2,0,0,0,1,712.3075,0.891570091,0.891706049,-9.49E-05,8.46E-08
2,0,0,0,1,712.3175,0.890570283,0.890719831,-8.73E-05,7.78E-08
2,0,0,0,1,712.3274,0.889577448,0.889759898,-9.55E-05,8.50E-08
2,0,0,1,1,712.3373,0.888570845,0.888742805,-9.22E-05,8.19E-08
2,0,0,1,1,712.3473,0.887571096,0.887757599,-9.16E-05,8.13E-08
2,0,0,1,1,712.3573,0.886571288,0.886746764,-9.59E-05,8.50E-08
2,0,0,1,1,712.3673,0.885571539,0.885759354,-8.97E-05,7.95E-08
2,0,0,1,1,712.3773,0.88457185,0.884790063,-9.80E-05,8.67E-08
2,0,0,1,1,712.3873,0.883571982,0.883725286,-9.47E-05,8.37E-08
2,0,0,1,1,712.3973,0.882572293,0.882773995,-9.36E-05,8.26E-08
2,0,0,1,1,712.4073,0.881572485,0.881682694,-9.93E-05,8.75E-08
2,0,0,1,1,712.4173,0.880572736,0.880750299,-9.28E-05,8.17E-08
2,0,0,1,1,712.4273,0.879572928,0.87979579,-9.88E-05,8.69E-08
2,0,0,1,1,712.4373,0.878573179,0.878731072,-9.71E-05,8.53E-08
2,0,0,1,1,712.4473,0.87757349,0.877762735,-9.54E-05,8.38E-08
2,0,0,1,1,712.4573,0.876573622,0.876733005,-0.000101262,8.88E-08
2,0,0,1,1,712.4673,0.875573933,0.875773191,-9.52E-05,8.34E-08
2,0,0,1,1,712.4773,0.874574184,0.87474972,-0.000101558,8.88E-08
2,0,0,1,1,712.4873,0.873574376,0.873773992,-9.83E-05,8.58E-08
2,0,0,1,1,712.4973,0.872574627,0.872766495,-9.75E-05,8.51E-08
2,0,0,1,1,712.5073,0.871574819,0.871738732,-0.00010334,9.01E-08
2,0,0,1,1,712.5173,0.87057507,0.870673001,-9.63E-05,8.38E-08
2,0,0,1,1,712.5273,0.869575381,0.869756639,-0.00010192,8.86E-08
2,0,0,1,1,712.5373,0.868575513,0.868727863,-0.000100363,8.72E-08
2,0,0,1,1,712.5473,0.867575824,0.86778605,-9.98E-05,8.66E-08
2,0,0,1,1,712.5573,0.866576016,0.866730869,-0.000104888,9.09E-08
2,0,0,1,1,712.5673,0.865576267,0.865726471,-9.82E-05,8.50E-08
2,0,0,1,1,712.5773,0.864576519,0.864743352,-0.000103994,8.99E-08
2,0,0,1,1,712.5873,0.86357677,0.863682866,-0.0001007,8.70E-08
2,0,0,1,1,712.5973,0.862577021,0.862773836,-0.000100872,8.70E-08
2,0,0,1,1,712.6073,0.861577272,0.86176312,-0.000106348,9.16E-08
2,0,0,1,1,712.6173,0.860577464,0.860849857,-9.93E-05,8.55E-08
2,0,0,1,1,712.6273,0.859577715,0.85974592,-0.000105945,9.11E-08
2,0,0,1,1,712.6373,0.858577967,0.858818889,-0.000102213,8.78E-08
2,0,0,1,1,712.6473,0.857578158,0.857774317,-0.000102259,8.77E-08
2,0,0,1,1,712.6573,0.856578469,0.856739283,-0.000107294,9.19E-08
2,0,0,1,1,712.6673,0.855578661,0.855759203,-0.000101209,8.66E-08
2,0,0,1,1,712.6773,0.854578853,0.854822636,-0.000107327,9.17E-08
2,0,0,1,1,712.6873,0.853579104,0.853786528,-0.000104201,8.90E-08
2,0,0,1,1,712.6973,0.852579355,0.85282141,-0.000103975,8.87E-08
2,0,0,1,1,712.7073,0.851579547,0.851810694,-0.000108514,9.24E-08
2,0,0,1,1,712.7173,0.850579798,0.850763977,-0.000101207,8.61E-08
2,0,0,1,1,712.7273,0.84958005,0.849838018,-0.000108673,9.24E-08
2,0,0,1,1,712.7373,0.848580241,0.848777533,-0.000104939,8.91E-08
2,0,0,1,1,712.7473,0.847580492,0.847758353,-0.000103913,8.81E-08
2,0,0,1,1,712.7573,0.846580744,0.846770942,-0.000108724,9.21E-08
2,0,0,1,1,712.7673,0.845580995,0.845795155,-0.000102272,8.65E-08
2,0,0,1,1,712.7773,0.844581187,0.844791949,-0.000108897,9.20E-08
2,0,0,1,1,712.7873,0.843581498,0.843807697,-0.000106791,9.01E-08
2,0,0,1,1,712.7973,0.842581689,0.842767358,-0.000105236,8.87E-08
2,0,0,1,1,712.8073,0.841582,0.841790557,-0.000110051,9.26E-08
2,0,0,1,1,712.8173,0.840582192,0.840763867,-0.000102969,8.66E-08
2,0,0,1,1,712.8273,0.839582443,0.839795589,-0.000109741,9.22E-08
2,0,0,1,1,712.8373,0.838582635,0.838770032,-0.000106397,8.92E-08
2,0,0,1,1,712.8473,0.837582886,0.837791085,-0.000105638,8.85E-08
2,0,0,1,1,712.8573,0.836583138,0.836763442,-0.000111451,9.33E-08
2,0,0,1,1,712.8673,0.835583389,0.835752726,-0.00010332,8.64E-08
2,0,0,1,1,712.8773,0.83458358,0.834804535,-0.000110517,9.23E-08
2,0,0,1,1,712.8873,0.833583832,0.833739817,-0.000107377,8.95E-08
2,0,0,1,1,712.8973,0.832584083,0.832781017,-0.000106595,8.88E-08
2,0,0,1,1,712.9073,0.831584275,0.831770301,-0.000111382,9.26E-08
2,0,0,1,1,712.9173,0.830584526,0.830778658,-0.000105583,8.77E-08
2,0,0,1,1,712.9273,0.829584777,0.829807103,-0.000111427,9.25E-08
2,0,0,1,1,712.9373,0.828585088,0.828732967,-0.000108443,8.99E-08
2,0,0,1,1,712.9473,0.82758528,0.827752888,-0.000107515,8.90E-08
2,0,0,1,1,712.9573,0.826585531,0.826741099,-0.000112133,9.27E-08
2,0,0,1,1,712.9673,0.825585723,0.825783312,-0.00010561,8.72E-08
2,0,0,1,1,712.9773,0.824585974,0.824810803,-0.000110703,9.13E-08
2,0,0,1,1,712.9873,0.823586166,0.823773623,-0.000107875,8.89E-08
2,0,0,1,1,712.9973,0.822586417,0.82278204,-0.000107765,8.87E-08
2,0,0,1,1,713.0073,0.821586668,0.821732104,-0.000112258,9.22E-08
2,0,0,1,1,713.0173,0.82058686,0.820817828,-0.000105612,8.67E-08
2,0,0,1,1,713.0273,0.819587111,0.819816589,-0.000112611,9.23E-08
2,0,0,1,1,713.0373,0.818587363,0.818743348,-0.000108629,8.89E-08
2,0,0,1,1,713.0473,0.817587614,0.817753911,-0.000110625,9.05E-08
2,0,0,1,1,713.0573,0.816587865,0.816756964,-0.000113743,9.29E-08
2,0,0,1,1,713.0673,0.815588057,0.815711319,-0.000105928,8.64E-08
2,0,0,1,1,713.0773,0.814588308,0.81473124,-0.000113448,9.24E-08
2,0,0,1,1,713.0873,0.813588619,0.813717425,-0.000108687,8.84E-08
2,0,0,1,1,713.0973,0.812588751,0.81274271,-0.000108544,8.82E-08
2,0,0,1,1,713.1073,0.811589062,0.811754227,-0.000114004,9.25E-08
2,0,0,1,1,713.1173,0.810589254,0.810746729,-0.000105982,8.59E-08
2,0,0,1,1,713.1273,0.809589446,0.809712708,-0.000112957,9.15E-08
2,0,0,1,1,713.1373,0.808589697,0.808745444,-0.000109824,8.88E-08
2,0,0,1,1,713.1473,0.807589948,0.807706118,-0.000109764,8.87E-08
2,0,0,1,1,713.1573,0.806590199,0.806749463,-0.000114523,9.24E-08
2,0,0,1,1,713.1673,0.805590391,0.805705965,-0.00010753,8.66E-08
2,0,0,1,1,713.1773,0.804588437,0.804728508,-0.000115143,9.27E-08
2,0,0,0,1,713.1871,0.803590894,0.803742707,-0.000110254,8.86E-08
2,0,0,0,1,713.1971,0.802591085,0.802760661,-0.00011018,8.84E-08
2,0,0,0,1,713.2071,0.801591337,0.801691711,-0.00011564,9.27E-08
2,0,0,0,1,713.2171,0.800591588,0.800752938,-0.000107848,8.64E-08
2,0,0,0,1,713.2271,0.799591839,0.79973805,-0.000114308,9.14E-08
2,0,0,0,1,713.2371,0.798592091,0.798740029,-0.000111621,8.92E-08
2,0,0,0,1,713.2471,0.797592342,0.797744215,-0.000110433,8.81E-08
2,0,0,0,1,713.2571,0.796592593,0.796733499,-0.000116234,9.26E-08
2,0,0,0,1,713.2671,0.795592785,0.795740843,-0.000108597,8.64E-08
2,0,0,0,1,713.2771,0.794593036,0.794689834,-0.00011537,9.17E-08
2,0,0,0,1,713.2871,0.793593228,0.793694019,-0.000111621,8.86E-08
2,0,0,0,1,713.2971,0.792593479,0.792772174,-0.000111502,8.84E-08
2,0,0,0,1,713.3071,0.79159373,0.791718066,-0.000115918,9.18E-08
2,0,0,0,1,713.3171,0.790593982,0.790742397,-0.000110081,8.70E-08
2,0,0,0,1,713.3271,0.789594233,0.789689243,-0.000116479,9.20E-08
2,0,0,0,1,713.3371,0.788594425,0.788734734,-0.000112754,8.89E-08
2,0,0,0,1,713.3471,0.787594676,0.787764251,-0.000112449,8.86E-08
2,0,0,0,1,713.3571,0.786594868,0.786688924,-0.00011599,9.12E-08
2,0,0,0,1,713.3671,0.785595119,0.785688877,-0.000110885,8.71E-08
2,0,0,0,1,713.3771,0.78459543,0.784766018,-0.000116934,9.18E-08
2,0,0,0,1,713.3871,0.783595622,0.783727765,-0.000113051,8.86E-08
2,0,0,0,1,713.3971,0.782595873,0.782736123,-0.000112932,8.84E-08
2,0,0,0,1,713.4071,0.781596124,0.781790078,-0.000117494,9.19E-08
2,0,0,0,1,713.4171,0.780596316,0.78080374,-0.000110073,8.59E-08
2,0,0,0,1,713.4271,0.779596567,0.779744267,-0.000116866,9.11E-08
2,0,0,0,1,713.4371,0.778596818,0.778733552,-0.000113248,8.82E-08
2,0,0,0,1,713.4471,0.77759701,0.777782202,-0.000112535,8.75E-08
2,0,0,0,1,713.4571,0.776597261,0.776729107,-0.000118559,9.21E-08
2,0,0,0,1,713.4671,0.775597513,0.775760829,-0.000110893,8.60E-08
2,0,0,0,1,713.4771,0.774597764,0.774738371,-0.00011804,9.14E-08
2,0,0,0,1,713.4871,0.773597956,0.773783863,-0.000113042,8.75E-08
2,0,0,0,1,713.4971,0.772598207,0.772712767,-0.000114975,8.88E-08
2,0,0,0,1,713.5071,0.771598458,0.771741271,-0.000119011,9.18E-08
2,0,0,0,1,713.5171,0.77059871,0.770794094,-0.000112424,8.67E-08
2,0,0,0,1,713.5271,0.769598901,0.769717693,-0.000118433,9.12E-08
2,0,0,0,1,713.5371,0.768599212,0.768774807,-0.000115582,8.89E-08
2,0,0,0,1,713.5471,0.767599404,0.767824531,-0.00011542,8.86E-08
2,0,0,0,1,713.5571,0.766599596,0.766773522,-0.000119618,9.17E-08
2,0,0,0,1,713.5671,0.765599847,0.765756488,-0.000113153,8.66E-08
2,0,0,0,1,713.5771,0.764600098,0.76477015,-0.000120617,9.22E-08
2,0,0,0,1,713.5871,0.763600349,0.76378268,-0.000115674,8.83E-08
2,0,0,0,1,713.5971,0.762600541,0.762742341,-0.000116451,8.88E-08
2,0,0,0,1,713.6071,0.761600852,0.761779249,-0.000120686,9.19E-08
2,0,0,0,1,713.6171,0.760601044,0.760786593,-0.000114318,8.70E-08
2,0,0,0,1,713.6271,0.759601295,0.75974524,-0.000120456,9.15E-08
2,0,0,0,1,713.6371,0.758601487,0.758772612,-0.000117531,8.92E-08
2,0,0,0,1,713.6471,0.757601738,0.757701516,-0.000117323,8.89E-08
2,0,0,0,1,713.6571,0.75660193,0.756758571,-0.000123383,9.34E-08
2,0,0,0,1,713.6671,0.755602241,0.755758524,-0.00011625,8.79E-08
2,0,0,0,1,713.6771,0.754602432,0.754774272,-0.000121863,9.20E-08
2,0,0,0,1,713.6871,0.753602624,0.753728628,-0.000117997,8.89E-08
2,0,0,0,1,713.6971,0.752602935,0.752702057,-0.000118802,8.94E-08
2,0,0,0,1,713.7071,0.751603186,0.751724184,-0.000123117,9.25E-08
2,0,0,0,1,713.7171,0.750603378,0.750768602,-0.000117182,8.80E-08
2,0,0,0,1,713.7271,0.749603629,0.749704897,-0.000124298,9.32E-08
2,0,0,0,1,713.7371,0.74860388,0.748737633,-0.00012028,9.01E-08
2,0,0,0,1,713.7471,0.747604072,0.747818053,-0.000120368,9.00E-08
2,0,0,0,1,713.7571,0.746604323,0.746750057,-0.000123304,9.21E-08
2,0,0,0,1,713.7671,0.745604575,0.745744705,-0.000117812,8.79E-08
2,0,0,0,1,713.7771,0.744604826,0.744707465,-0.000124518,9.27E-08
2,0,0,0,1,713.7871,0.743605018,0.74375397,-0.000120158,8.94E-08
2,0,0,0,1,713.7971,0.742605269,0.742778242,-0.00012091,8.98E-08
2,0,0,0,1,713.8071,0.74160552,0.741746306,-0.000125834,9.33E-08
2,0,0,0,1,713.8171,0.740605712,0.740715563,-0.000120135,8.90E-08
2,0,0,0,1,713.8271,0.739605963,0.73980552,-0.000125802,9.31E-08
2,0,0,0,1,713.8371,0.738606215,0.738850892,-0.000121712,8.99E-08
2,0,0,0,1,713.8471,0.737606466,0.737750173,-0.000122504,9.04E-08
2,0,0,0,1,713.8571,0.736606717,0.736789227,-0.000126547,9.32E-08
2,0,0,0,1,713.8671,0.735606968,0.73576051,-0.000120997,8.90E-08
2,0,0,0,1,713.8771,0.73460716,0.734793246,-0.000127726,9.39E-08
2,0,0,0,1,713.8871,0.733607411,0.733747482,-0.000122658,9.00E-08
2,0,0,0,1,713.8971,0.732607663,0.732710302,-0.000124255,9.10E-08
2,0,0,0,1,713.9071,0.731607854,0.731741011,-0.000128342,9.39E-08
2,0,0,0,1,713.9171,0.730608106,0.730787456,-0.000122366,8.94E-08
2,0,0,0,1,713.9271,0.729608357,0.729772508,-0.0001294,9.44E-08
2,0,0,0,1,713.9371,0.728608608,0.728824258,-0.000124993,9.11E-08
2,0,0,0,1,713.9471,0.7276088,0.72779882,-0.00012598,9.17E-08
2,0,0,0,1,713.9571,0.726609051,0.726738274,-0.000130367,9.47E-08
2,0,0,0,1,713.9671,0.725609303,0.725775301,-0.000123344,8.95E-08
2,0,0,0,1,713.9771,0.724609494,0.724818528,-0.000130796,9.48E-08
2,0,0,0,1,713.9871,0.723609805,0.723765492,-0.000125512,9.08E-08
2,0,0,0,1,713.9971,0.722609997,0.722766399,-0.000125925,9.10E-08
2,0,0,0,1,714.0071,0.721610248,0.721708059,-0.000131311,9.48E-08
2,0,0,0,1,714.0171,0.720610499,0.720704734,-0.000125221,9.02E-08
2,0,0,0,1,714.027,0.719617546,0.719765842,-0.000132891,9.57E-08
2,0,0,1,1,714.0369,0.718610942,0.718743682,-0.000127009,9.13E-08
2,0,0,1,1,714.0469,0.717611194,0.717794478,-0.000128434,9.22E-08
2,0,0,1,1,714.0569,0.716611445,0.716741383,-0.000132584,9.50E-08
2,0,0,1,1,714.0669,0.715611637,0.715688288,-0.000127507,9.13E-08
2,0,0,1,1,714.0769,0.714611888,0.71476239,-0.000133852,9.57E-08
2,0,0,1,1,714.0869,0.71361208,0.71375376,-0.000129484,9.24E-08
2,0,0,1,1,714.0969,0.712612331,0.712775826,-0.000130145,9.28E-08
2,0,0,1,1,714.1069,0.711612523,0.711831868,-0.000133245,9.48E-08
2,0,0,1,1,714.1169,0.710612833,0.71074605,-0.000127915,9.09E-08
2,0,0,1,1,714.1269,0.709613085,0.709721565,-0.000135238,9.60E-08
2,0,0,1,1,714.1369,0.708613336,0.708723605,-0.000131184,9.30E-08
2,0,0,1,1,714.1469,0.707613528,0.707755208,-0.000131834,9.33E-08
2,0,0,1,1,714.1569,0.706613779,0.706778347,-0.000134816,9.53E-08
2,0,0,1,1,714.1669,0.70561403,0.70578146,-0.000129647,9.15E-08
2,0,0,1,1,714.1769,0.704614222,0.704761267,-0.000137077,9.66E-08
2,0,0,1,1,714.1869,0.703614473,0.703776002,-0.00013176,9.27E-08
2,0,0,1,1,714.1969,0.702614725,0.702728152,-0.000133792,9.40E-08
2,0,0,1,1,714.2069,0.701614916,0.701773584,-0.000136719,9.59E-08
2,0,0,1,1,714.2169,0.700615168,0.700763941,-0.000131031,9.18E-08
2,0,0,1,1,714.2269,0.699615419,0.699861288,-0.000138609,9.70E-08
2,0,0,1,1,714.2369,0.698615611,0.698801875,-0.000133216,9.31E-08
2,0,0,1,1,714.2469,0.697615862,0.697738171,-0.000135319,9.44E-08
2,0,0,1,1,714.2569,0.696616113,0.696852505,-0.000138901,9.68E-08
2,0,0,1,1,714.2669,0.695616364,0.695773005,-0.000132766,9.24E-08
2,0,0,1,1,714.2769,0.694616616,0.694779217,-0.000140308,9.75E-08
2,0,0,1,1,714.2869,0.693616867,0.693765283,-0.000135868,9.43E-08
2,0,0,1,1,714.2969,0.692617059,0.692842543,-0.000137317,9.51E-08
2,0,0,1,1,714.3069,0.69161731,0.691817999,-0.000140382,9.71E-08
2,0,0,1,1,714.3169,0.690617561,0.690812588,-0.000134932,9.32E-08
2,0,0,1,1,714.3269,0.689617753,0.689792395,-0.000143591,9.90E-08
2,0,0,1,1,714.3369,0.688618004,0.688784838,-0.000137054,9.44E-08
2,0,0,1,1,714.3469,0.687618256,0.687772036,-0.000138996,9.56E-08
2,0,0,1,1,714.3569,0.686618447,0.686764479,-0.000142269,9.77E-08
2,0,0,1,1,714.3669,0.685618699,0.685833216,-0.000135937,9.32E-08
2,0,0,1,1,714.3769,0.68461895,0.684742033,-0.000144278,9.88E-08
2,0,0,1,1,714.3869,0.683619201,0.683796942,-0.000138811,9.49E-08
2,0,0,1,1,714.3969,0.682619393,0.682737589,-0.000140345,9.58E-08
2,0,0,1,1,714.4069,0.681619644,0.681805193,-0.000144635,9.86E-08
2,0,0,1,1,714.4169,0.680619955,0.68077755,-0.000138804,9.45E-08
2,0,0,1,1,714.4269,0.679620147,0.679828346,-0.000145985,9.92E-08
2,0,0,1,1,714.4369,0.678620338,0.6787678,-0.00014175,9.62E-08
2,0,0,1,1,714.4469,0.677620649,0.677835524,-0.000142311,9.65E-08
2,0,0,1,1,714.4569,0.676620841,0.67671138,-0.000146315,9.90E-08
2,0,0,1,1,714.4669,0.675621092,0.675753653,-0.000140933,9.52E-08
2,0,0,1,1,714.4769,0.674621284,0.67485106,-0.000148193,1.00E-07
2,0,0,1,1,714.4869,0.673621535,0.673838258,-0.000143164,9.65E-08
2,0,0,1,1,714.4969,0.672621787,0.672797918,-0.000144375,9.71E-08
2,0,0,1,1,714.5069,0.671622038,0.671770155,-0.000148402,9.97E-08
2,0,0,1,1,714.5169,0.67062223,0.670853794,-0.000142871,9.58E-08
2,0,0,1,1,714.5269,0.669622481,0.669874847,-0.000150059,1.01E-07
2,0,0,1,1,714.5369,0.668622673,0.668838739,-0.000145182,9.71E-08
2,0,0,1,1,714.5469,0.667622924,0.667806745,-0.000146056,9.75E-08
2,0,0,1,1,714.5569,0.666623175,0.666803539,-0.000149087,9.94E-08
2,0,0,1,1,714.5669,0.665623367,0.665804446,-0.000144093,9.59E-08
2,0,0,1,1,714.5769,0.664623678,0.66481185,-0.000151285,1.01E-07
2,0,0,1,1,714.5869,0.663623929,0.663786292,-0.000146412,9.72E-08
2,0,0,1,1,714.5969,0.66262418,0.662832797,-0.000149525,9.91E-08
2,0,0,1,1,714.6069,0.661624372,0.66179347,-0.000152217,1.01E-07
2,0,0,1,1,714.6169,0.660624623,0.660783827,-0.000146619,9.69E-08
2,0,0,1,1,714.6269,0.659624815,0.659769893,-0.000153994,1.02E-07
2,0,0,1,1,714.6369,0.658625066,0.658793092,-0.000148649,9.79E-08
2,0,0,1,1,714.6469,0.657625318,0.657799304,-0.000150075,9.87E-08
2,0,0,1,1,714.6569,0.656625569,0.656796038,-0.00015376,1.01E-07
2,0,0,1,1,714.6669,0.655625761,0.655768394,-0.000148153,9.72E-08
2,0,0,1,1,714.6769,0.654626012,0.654756606,-0.000156129,1.02E-07
2,0,0,1,1,714.6869,0.653626204,0.653834939,-0.00014992,9.80E-08
2,0,0,1,1,714.6969,0.652626455,0.65280509,-0.000152619,9.96E-08
2,0,0,1,1,714.7069,0.651626706,0.65182513,-0.000156962,1.02E-07
2,0,0,1,1,714.7169,0.650627017,0.650800705,-0.000150367,9.79E-08
2,0,0,1,1,714.7269,0.649627209,0.649838686,-0.000157679,1.02E-07
2,0,0,1,1,714.7369,0.64862746,0.648796201,-0.00015278,9.91E-08
2,0,0,1,1,714.7469,0.647627711,0.647821486,-0.000155248,1.01E-07
2,0,0,1,1,714.7569,0.646627963,0.646872222,-0.000158224,1.02E-07
2,0,0,1,1,714.7669,0.645628214,0.645825565,-0.000153553,9.92E-08
2,0,0,1,1,714.7769,0.644628406,0.644828618,-0.000160201,1.03E-07
2,0,0,1,1,714.7869,0.643628657,0.643773437,-0.00015565,1.00E-07
2,0,0,1,1,714.7969,0.642628849,0.642793417,-0.0001566,1.01E-07
2,0,0,1,1,714.8069,0.641629159,0.641780555,-0.000160687,1.03E-07
2,0,0,1,1,714.8169,0.640629351,0.640799463,-0.000154976,9.93E-08
2,0,0,1,1,714.8269,0.639629602,0.639762282,-0.000162239,1.04E-07
2,0,0,1,1,714.8369,0.638629794,0.638779163,-0.000157089,1.00E-07
2,0,0,1,1,714.8469,0.637630045,0.637753665,-0.000159185,1.02E-07
2,0,0,1,1,714.8569,0.636630297,0.636784315,-0.000163824,1.04E-07
2,0,0,1,1,714.8669,0.635630488,0.635778904,-0.000157057,9.99E-08
2,0,0,1,1,714.8768,0.634635329,0.634810448,-0.000165544,1.05E-07
2,0,0,0,1,714.8867,0.633630991,0.633766949,-0.000159854,1.01E-07
2,0,0,0,1,714.8967,0.632631242,0.63276577,-0.000161319,1.02E-07
2,0,0,0,1,714.9067,0.631631434,0.631768882,-0.000165391,1.04E-07
2,0,0,0,1,714.9167,0.630631685,0.630878925,-0.000159991,1.01E-07
2,0,0,0,1,714.9267,0.629631877,0.629798293,-0.000165805,1.04E-07
2,0,0,0,1,714.9367,0.628632188,0.628787577,-0.000161169,1.01E-07
2,0,0,0,1,714.9467,0.62763238,0.627784371,-0.000163916,1.03E-07
2,0,0,0,1,714.9567,0.626632631,0.626793742,-0.000166795,1.05E-07
2,0,0,0,1,714.9667,0.625632823,0.625812709,-0.000161628,1.01E-07
2,0,0,0,1,714.9767,0.624633074,0.62477231,-0.000168232,1.05E-07
2,0,0,0,1,714.9867,0.623633325,0.623772144,-0.000163847,1.02E-07
2,0,0,0,1,714.9967,0.622633576,0.622800648,-0.000165361,1.03E-07
2,0,0,0,1,715.0067,0.621633828,0.621782541,-0.00016889,1.05E-07
2,0,0,0,1,715.0167,0.620634019,0.620850265,-0.000163827,1.02E-07
2,0,0,0,1,715.0267,0.61963433,0.619788647,-0.00017132,1.06E-07
2,0,0,0,1,715.0367,0.618634582,0.618771613,-0.000165768,1.03E-07
2,0,0,0,1,715.0467,0.617634773,0.617841482,-0.000169326,1.05E-07
2,0,0,0,1,715.0567,0.616634965,0.616763949,-0.00017205,1.06E-07
2,0,0,0,1,715.0667,0.615635276,0.615714133,-0.000165607,1.02E-07
2,0,0,0,1,715.0767,0.614635468,0.614826262,-0.000173062,1.06E-07
2,0,0,0,1,715.0867,0.613635719,0.613807082,-0.000167663,1.03E-07
2,0,0,0,1,715.0967,0.61263597,0.612792075,-0.00017115,1.05E-07
2,0,0,0,1,715.1067,0.611636162,0.611798406,-0.000173584,1.06E-07
2,0,0,0,1,715.1167,0.610636413,0.610796154,-0.000167498,1.02E-07
2,0,0,0,1,715.1267,0.609636664,0.609737754,-0.000175952,1.07E-07
2,0,0,0,1,715.1367,0.608636916,0.60874927,-0.000169552,1.03E-07
2,0,0,0,1,715.1467,0.607637107,0.607828677,-0.00017312,1.05E-07
2,0,0,0,1,715.1567,0.606637359,0.606770277,-0.000176794,1.07E-07
2,0,0,0,1,715.1667,0.60563767,0.605804086,-0.000170017,1.03E-07
2,0,0,0,1,715.1767,0.604637861,0.604770005,-0.000177643,1.07E-07
2,0,0,0,1,715.1867,0.603638053,0.603769958,-0.000173814,1.05E-07
2,0,0,0,1,715.1967,0.602638364,0.60277617,-0.000176035,1.06E-07
2,0,0,0,1,715.2067,0.601638556,0.601778269,-0.000178926,1.08E-07
2,0,0,0,1,715.2167,0.600638807,0.60078758,-0.000172769,1.04E-07
2,0,0,0,1,715.2267,0.599638999,0.599745095,-0.000179982,1.08E-07
2,0,0,0,1,715.2367,0.59863925,0.598767281,-0.000174894,1.05E-07
2,0,0,0,1,715.2467,0.597639441,0.597745895,-0.000177867,1.06E-07
2,0,0,0,1,715.2567,0.596639752,0.596755385,-0.000181117,1.08E-07
2,0,0,0,1,715.2667,0.595639944,0.595802903,-0.000174329,1.04E-07
2,0,0,0,1,715.2767,0.594640195,0.594814479,-0.000182002,1.08E-07
2,0,0,0,1,715.2867,0.593640387,0.593800545,-0.000177221,1.05E-07
2,0,0,0,1,715.2967,0.592640638,0.592785597,-0.000179592,1.06E-07
2,0,0,0,1,715.3067,0.59164089,0.59180665,-0.000182507,1.08E-07
2,0,0,0,1,715.3167,0.590641081,0.590803444,-0.00017741,1.05E-07
2,0,0,0,1,715.3267,0.589641392,0.589774728,-0.000184561,1.09E-07
2,0,0,0,1,715.3367,0.588641584,0.58880955,-0.000180169,1.06E-07
2,0,0,0,1,715.3467,0.587641835,0.587768078,-0.000182985,1.08E-07
2,0,0,0,1,715.3567,0.586642027,0.586806178,-0.000185086,1.09E-07
2,0,0,0,1,715.3667,0.585642338,0.585758328,-0.000179716,1.05E-07
2,0,0,0,1,715.3767,0.584642529,0.584821761,-0.000186528,1.09E-07
2,0,0,0,1,715.3867,0.583642781,0.58381325,-0.000181423,1.06E-07
2,0,0,0,1,715.3967,0.582642972,0.582786679,-0.000184125,1.07E-07
2,0,0,0,1,715.4067,0.581643224,0.581771672,-0.000187515,1.09E-07
2,0,0,0,1,715.4167,0.580643475,0.580768406,-0.000182893,1.06E-07
2,0,0,0,1,715.4267,0.579643667,0.57981056,-0.000188646,1.09E-07
2,0,0,0,1,715.4367,0.578643918,0.578739524,-0.000183836,1.06E-07
2,0,0,0,1,715.4467,0.577644169,0.577789247,-0.000186351,1.08E-07
2,0,0,0,1,715.4567,0.57664448,0.576772153,-0.000189547,1.09E-07
2,0,0,0,1,715.4667,0.575644672,0.57580173,-0.000184168,1.06E-07
2,0,0,0,1,715.4767,0.574644864,0.574777186,-0.000191358,1.10E-07
2,0,0,0,1,715.4867,0.573645115,0.573790908,-0.000184678,1.06E-07
2,0,0,0,1,715.4967,0.572645426,0.572746336,-0.000188796,1.08E-07
2,0,0,0,1,715.5067,0.571645558,0.571741998,-0.000191409,1.09E-07
2,0,0,0,1,715.5167,0.570645869,0.570794761,-0.000185725,1.06E-07
2,0,0,0,1,715.5267,0.56964606,0.569790423,-0.000192903,1.10E-07
2,0,0,0,1,715.5367,0.568646312,0.568779767,-0.000188092,1.07E-07
2,0,0,0,1,715.5467,0.567646563,0.567775369,-0.000190975,1.08E-07
2,0,0,0,1,715.5567,0.566646814,0.566811264,-0.000194232,1.10E-07
2,0,0,0,1,715.5667,0.565647006,0.565815389,-0.000188279,1.07E-07
2,0,0,0,1,715.5767,0.564647257,0.56471467,-0.000196959,1.11E-07
2,0,0,0,1,715.5867,0.563647509,0.563792944,-0.000190435,1.07E-07
2,0,0,0,1,715.5967,0.56264776,0.562782168,-0.000193633,1.09E-07
2,0,0,0,1,715.6067,0.561647952,0.561789513,-0.000196393,1.10E-07
2,0,0,0,1,715.6167,0.560648203,0.560768247,-0.000190901,1.07E-07
